SS,SE,ES,EE,S,E,AGR,NAGR,SM,Time,Search,Explore,Obey,Ignore
6829,5281,0,5258,12110,5258,12087,5281,17368,6.51218597675291,0.697259327498848,0.302740672501152,0.695935052970981,0.304064947029019
6836,5281,0,5259,12117,5259,12095,5281,17376,6.51518560179978,0.697341160220994,0.302658839779006,0.696075046040516,0.303924953959484
6844,5281,0,5259,12125,5259,12103,5281,17384,6.51818522684664,0.69748044178555,0.30251955821445,0.69621491026231,0.30378508973769
6852,5281,0,5259,12133,5259,12111,5281,17392,6.52118485189351,0.697619595216191,0.302380404783809,0.696354645814167,0.303645354185833
6860,5281,0,5259,12141,5259,12119,5281,17400,6.52418447694038,0.697758620689655,0.302241379310345,0.696494252873563,0.303505747126437
6868,5281,0,5259,12149,5259,12127,5281,17408,6.52718410198725,0.697897518382353,0.302102481617647,0.696633731617647,0.303366268382353
6876,5281,0,5259,12157,5259,12135,5281,17416,6.53018372703412,0.698036288470372,0.301963711529628,0.696773082223243,0.303226917776757
6884,5281,0,5259,12165,5259,12143,5281,17424,6.53318335208099,0.698174931129477,0.301825068870523,0.69691230486685,0.30308769513315
6892,5281,0,5259,12173,5259,12151,5281,17432,6.53618297712786,0.698313446535108,0.301686553464892,0.697051399724644,0.302948600275356
6900,5281,0,5259,12181,5259,12159,5281,17440,6.53918260217473,0.698451834862385,0.301548165137615,0.697190366972477,0.302809633027523
6908,5281,0,5259,12189,5259,12167,5281,17448,6.5421822272216,0.698590096286107,0.301409903713893,0.697329206785878,0.302670793214122
6916,5281,0,5259,12197,5259,12175,5281,17456,6.54518185226847,0.698728230980752,0.301271769019248,0.697467919340055,0.302532080659945
6924,5281,0,5259,12205,5259,12183,5281,17464,6.54818147731534,0.698866239120476,0.301133760879524,0.697606504809895,0.302393495190105
6932,5281,0,5259,12213,5259,12191,5281,17472,6.5511811023622,0.699004120879121,0.300995879120879,0.697744963369963,0.302255036630037
6940,5281,0,5259,12221,5259,12199,5281,17480,6.55418072740907,0.699141876430206,0.300858123569794,0.697883295194508,0.302116704805492
6948,5281,0,5259,12229,5259,12207,5281,17488,6.55718035245594,0.699279505946935,0.300720494053065,0.698021500457457,0.301978499542543
